sourcePort,destinationPort,protocolName,IPgeo,deviceId,event_category,categoryDescription,eventDescription,relevance,credibility,severity,magnitude,Event_DateTime,eventCount,IP
54527,389,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:47 PM",1,10.130.2.1
54491,80,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:49 PM",1,10.130.2.1
54353,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.129.2.1
54329,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:51 PM",1,10.128.2.1
54287,25,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.131.0.1
54208,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:53 PM",1,10.131.2.1
54149,88,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.129.2.1
54139,53,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:49 PM",1,10.131.0.1
54025,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:52 PM",1,10.129.2.1
54024,53,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:52 PM",1,10.131.0.1
53976,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:49 PM",1,10.131.0.1
53858,5666,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.131.0.1
53833,9091,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:46 PM",1,10.131.0.1
53793,7337,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:45 PM",1,10.129.2.1
53781,389,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.129.2.1
53725,2049,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.129.2.1
53557,53,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.129.2.1
53557,53,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.129.2.1
53512,50010,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:45 PM",1,10.130.2.1
53502,8009,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:46 PM",1,10.131.0.1
53488,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:52 PM",1,10.130.2.1
53453,53,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:52 PM",1,10.129.2.1
53416,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:50 PM",1,10.130.2.1
53376,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:50 PM",1,10.129.2.1
53342,8080,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:46 PM",1,10.130.2.1
53220,25925,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:46 PM",1,10.129.2.1
53210,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.130.2.1
53048,5061,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:53 PM",1,10.130.2.1
52834,3389,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:54 PM",1,10.131.2.1
52683,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:53 PM",1,10.128.2.1
52635,5666,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:46 PM",1,10.131.0.1
52626,53,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:50 PM",1,10.129.2.1
52577,5666,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.131.0.1
52525,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:51 PM",1,10.131.2.1
52517,55001,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:51 PM",1,10.130.2.1
52414,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.128.2.1
52370,53,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:45 PM",1,10.130.2.1
52310,636,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:45 PM",1,10.131.0.1
52240,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.130.2.1
52101,53,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:47 PM",1,10.131.0.1
52094,53,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:53 PM",1,10.130.2.1
52047,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:51 PM",1,10.131.0.1
51987,8080,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:51 PM",1,10.130.2.1
51937,53,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.130.2.1
51928,5666,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.128.2.1
51786,7680,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:51 PM",1,10.131.2.1
51731,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:51 PM",1,10.129.2.1
51726,443,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:51 PM",1,10.129.2.1
51702,5666,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:47 PM",1,10.128.2.1
51692,8080,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:50 PM",1,10.131.2.1
51662,5666,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.128.2.1
51628,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:49 PM",1,10.128.2.1
51328,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.131.2.1
51281,443,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:54 PM",1,10.129.2.1
51238,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.130.2.1
51108,443,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:49 PM",1,10.131.0.1
51101,5666,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:50 PM",1,10.131.2.1
51092,389,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:46 PM",1,10.129.2.1
51032,53,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:54 PM",1,10.131.2.1
50934,25,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:53 PM",1,10.129.2.1
50924,9091,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:46 PM",1,10.131.0.1
50828,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.131.0.1
50734,2000,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:46 PM",1,10.131.0.1
50645,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:46 PM",1,10.130.2.1
50632,7680,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:47 PM",1,10.131.0.1
50628,53,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:50 PM",1,10.131.2.1
50620,443,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:45 PM",1,10.131.0.1
50619,443,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:45 PM",1,10.130.2.1
50610,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.129.2.1
50602,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.131.0.1
50530,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.129.2.1
50470,3389,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.128.2.1
50424,50010,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:45 PM",1,10.129.2.1
50414,389,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:50 PM",1,10.129.2.1
50413,389,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:49 PM",1,10.129.2.1
50412,389,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.128.2.1
50367,80,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.130.2.1
50221,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:53 PM",1,10.131.2.1
50111,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.130.2.1
50067,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:52 PM",1,10.129.2.1
50045,53,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:51 PM",1,10.131.2.1
49972,443,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.128.2.1
49932,7077,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:46 PM",1,10.128.2.1
49829,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:50 PM",1,10.131.0.1
49777,4244,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:51 PM",1,10.131.0.1
49767,53,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.130.2.1
49734,5666,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:50 PM",1,10.128.2.1
49725,443,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:45 PM",1,10.128.2.1
49711,53,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:49 PM",1,10.131.0.1
49659,5666,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:51 PM",1,10.131.0.1
49627,22,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:50 PM",1,10.128.2.1
49608,6087,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.130.2.1
49572,5666,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:46 PM",1,10.131.2.1
49539,53,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.128.2.1
49539,53,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.129.2.1
49527,135,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:51 PM",1,10.130.2.1
49526,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.131.2.1
49425,443,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:50 PM",1,10.129.2.1
49375,443,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:54 PM",1,10.131.2.1
49329,443,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.131.2.1
49211,5666,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:50 PM",1,10.129.2.1
49184,5666,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.130.2.1
49152,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.128.2.1
49152,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.129.2.1
49152,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.131.0.1
49152,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.130.2.1
49152,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:50 PM",1,10.128.2.1
49152,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:45 PM",1,10.131.2.1
49042,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:54 PM",1,10.130.2.1
49039,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.130.2.1
49034,389,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:51 PM",1,10.131.2.1
48937,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:49 PM",1,10.131.0.1
48801,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.131.2.1
48530,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:49 PM",1,10.131.0.1
48349,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:45 PM",1,10.129.2.1
48308,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:53 PM",1,10.131.0.1
48201,5666,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:45 PM",1,10.131.2.1
48119,443,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:51 PM",1,10.131.2.1
48057,53,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:53 PM",1,10.131.0.1
48024,5666,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:51 PM",1,10.131.0.1
47981,443,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:47 PM",1,10.131.0.1
47893,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.131.2.1
47806,22,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:52 PM",1,10.131.2.1
47717,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.131.0.1
47668,8020,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:46 PM",1,10.131.0.1
47596,8020,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:54 PM",1,10.131.0.1
47542,8080,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:46 PM",1,10.131.0.1
47262,1521,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:47 PM",1,10.130.2.1
46936,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.131.2.1
46803,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:53 PM",1,10.130.2.1
46600,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:51 PM",1,10.131.2.1
46526,5666,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:51 PM",1,10.128.2.1
46302,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.131.0.1
46159,3389,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:50 PM",1,10.129.2.1
45975,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:47 PM",1,10.129.2.1
45760,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:45 PM",1,10.131.0.1
45674,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,8,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.131.0.1
45616,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,8,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.130.2.1
45584,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,8,0,5,"Mar 14, 2019, 8:26:51 PM",1,10.129.2.1
45518,443,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:54 PM",1,10.129.2.1
45509,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:50 PM",1,10.130.2.1
45275,53,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:50 PM",1,10.128.2.1
45202,1521,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:49 PM",1,10.130.2.1
45157,53,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:52 PM",1,10.128.2.1
45146,6667,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:54 PM",1,10.129.2.1
44983,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.129.2.1
44930,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:53 PM",1,10.128.2.1
44858,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:52 PM",1,10.128.2.1
44641,5666,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:50 PM",1,10.128.2.1
44589,5666,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:47 PM",1,10.130.2.1
44531,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:52 PM",1,10.129.2.1
44202,5666,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:51 PM",1,10.128.2.1
44015,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.130.2.1
43256,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:53 PM",1,10.128.2.1
43200,3389,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:51 PM",1,10.129.2.1
43101,5666,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:45 PM",1,10.128.2.1
43069,5666,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.128.2.1
43067,53,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:53 PM",1,10.130.2.1
43054,389,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.128.2.1
42764,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:52 PM",1,10.128.2.1
42731,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.131.2.1
42646,7077,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:46 PM",1,10.128.2.1
42594,53,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:49 PM",1,10.130.2.1
42489,25,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:47 PM",1,10.128.2.1
42363,5666,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.128.2.1
42333,5666,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:46 PM",1,10.128.2.1
42315,389,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:51 PM",1,10.128.2.1
42082,5666,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:46 PM",1,10.128.2.1
41941,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:54 PM",1,10.130.2.1
41810,8020,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:45 PM",1,10.128.2.1
41694,6667,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.128.2.1
41622,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.130.2.1
41502,2034,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:46 PM",1,10.129.2.1
41187,8009,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:46 PM",1,10.128.2.1
40989,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:45 PM",1,10.130.2.1
40985,4243,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:52 PM",1,10.128.2.1
40874,6667,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.128.2.1
40491,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:45 PM",1,10.129.2.1
40265,5666,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:51 PM",1,10.131.0.1
40176,5666,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:46 PM",1,10.131.0.1
40074,5985,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:47 PM",1,10.129.2.1
39854,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.131.0.1
39371,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:47 PM",1,10.131.0.1
